Manufacturer/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Amp,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Capacity,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Capacity,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Capacity,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Fleet,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Fleet,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Fleet,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeDelay,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeDelay,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeDelay,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeRate,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeRate,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_RechargeRate,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Roid,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Roid,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Roid,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Knockback,Shield_Part_Body_02_Pangolin,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Healthy,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Healthy,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,AUGMENT,1,1,1,Part_Shield_Aug_Healthy,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_Fire,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_Cryo,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_Poison,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_Shock,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,ELEMENT,1,1,0.1,Shield_Part_Element_DarkMagic,,
Pangoblin,02/Uncommon,InvBalD_Shield_Pangolin_02_Uncommon,MATERIAL,1,1,1,Shield_Part_Material_Pangolin_02_Uncommon,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,BODY,1,1,1,Shield_Part_Body_02_Pangolin,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,RARITY,1,1,1,Shield_Part_Rarity_Pangolin_03_Rare,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Absorb,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Adrenaline,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Adrenaline,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Adrenaline,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Amp,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Amp,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Amp,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Capacity,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Fleet,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Fleet,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Fleet,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeDelay,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_RechargeRate,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Roid,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Knockback,Shield_Part_Body_02_Pangolin,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Healthy,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Healthy,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,AUGMENT,2,2,1,Part_Shield_Aug_Healthy,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_Fire,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_Cryo,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_Poison,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_Shock,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,ELEMENT,1,1,0.1,Shield_Part_Element_DarkMagic,,
Pangoblin,03/Rare,InvBalD_Shield_Pangolin_03_Rare,MATERIAL,1,1,1,Shield_Part_Material_Pangolin_03_Rare,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,BODY,1,1,1,Shield_Part_Body_02_Pangolin,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,RARITY,1,1,1,Shield_Part_Rarity_Pangolin_04_VeryRare,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Absorb,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Absorb,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Absorb,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Adrenaline,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Adrenaline,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Adrenaline,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Amp,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Amp,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Amp,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Capacity,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Capacity,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Capacity,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Fleet,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Fleet,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Fleet,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeDelay,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeDelay,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeDelay,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeRate,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeRate,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_RechargeRate,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Roid,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Roid,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Roid,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Knockback,Shield_Part_Body_02_Pangolin,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_TriggerHappy,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Healthy,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Healthy,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,AUGMENT,3,3,1,Part_Shield_Aug_Healthy,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,ELEMENT,1,1,1,Shield_Part_Element_Normal,,"Part_Shield_Aug_Nova, Part_Shield_Aug_Resistance"
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,ELEMENT,1,1,0.1,Shield_Part_Element_Fire,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,ELEMENT,1,1,0.1,Shield_Part_Element_Cryo,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,ELEMENT,1,1,0.1,Shield_Part_Element_Poison,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,ELEMENT,1,1,0.1,Shield_Part_Element_Shock,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,ELEMENT,1,1,0.1,Shield_Part_Element_DarkMagic,,
Pangoblin,04/Very Rare,InvBalD_Shield_Pangolin_04_VeryRare,MATERIAL,1,1,1,Shield_Part_Material_Pangolin_04_VeryRare,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,BODY,1,1,1,Shield_Part_Body_02_Pangolin,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,RARITY,1,1,1,Shield_Part_Rarity_Pangolin_05_Legendary,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,UNIQUE,1,1,1,Part_Shield_Aug_ANS_Afterburner,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,None,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_Absorb,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_Adaptive,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_Adrenaline,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_Amp,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_Brimming,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_Capacity,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_Healthy,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_RechargeDelay,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_RechargeRate,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_Reflect,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_Resistance,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_Spike,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_Turtle,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Afterburner,Named Ward,InvBalD_Shield_Afterburner,AUGMENT,1,2,1,Part_Shield_Aug_Vagabond,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Afterburner,Named Ward,InvBalD_Shield_Afterburner,ELEMENT,1,1,1,Shield_Part_Element_Fire,,
Afterburner,Named Ward,InvBalD_Shield_Afterburner,MATERIAL,1,1,1,Part_Shield_Mat_ANS_Afterburner,,
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,BODY,1,1,1,Shield_Part_Body_03_Hyperion,,
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,RARITY,1,1,1,Shield_Part_Rarity_Hyperion_05_Legendary,,
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,UNIQUE,1,1,1,Part_Shield_Aug_ANS_AncientDeity,,
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,AUGMENT,1,2,1,Part_Shield_Aug_Absorb,,
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,AUGMENT,1,2,1,Part_Shield_Aug_Adaptive,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,AUGMENT,1,2,1,Part_Shield_Aug_Adrenaline,,
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,AUGMENT,1,2,1,Part_Shield_Aug_Amp,,
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,AUGMENT,1,2,1,Part_Shield_Aug_Brimming,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,AUGMENT,1,2,1,Part_Shield_Aug_Capacity,,
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,AUGMENT,1,2,1,Part_Shield_Aug_Fleet,,
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,AUGMENT,1,2,1,Part_Shield_Aug_Healthy,,
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,AUGMENT,1,2,1,Part_Shield_Aug_Knockback,Shield_Part_Body_02_Pangolin,
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,AUGMENT,1,2,1,Part_Shield_Aug_Nova,,"Shield_Part_Rarity_Anshin_02_Uncommon, Shield_Part_Rarity_Hyperion_02_Uncommon, Shield_Part_Rarity_Pangolin_02_Uncommon"
Ancient Deity,Named Ward,InvBalD_Shield_AncientDeity,AUGMENT,1,2,1,Part_Shield_Aug_RechargeDelay,,
