Type/Name,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_AR_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_AR_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.032222,Part_Ring_GunType_PS_CritDamage,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.032222,Part_Ring_GunType_PS_CritDamage,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.032222,Part_Ring_GunType_PS_CritDamage,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_PS_MagazineSize,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_PS_MagazineSize,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_PS_MagazineSize,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_PS_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_PS_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_PS_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.032222,Part_Ring_GunType_SG_CritDamage,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.032222,Part_Ring_GunType_SG_CritDamage,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.032222,Part_Ring_GunType_SG_CritDamage,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SG_MagazineSize,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SG_MagazineSize,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SG_MagazineSize,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SG_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SG_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SG_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.032222,Part_Ring_GunType_SMG_CritDamage,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.032222,Part_Ring_GunType_SMG_CritDamage,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.032222,Part_Ring_GunType_SMG_CritDamage,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SMG_MagazineSize,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SMG_MagazineSize,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SMG_MagazineSize,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SMG_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SMG_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SMG_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.032222,Part_Ring_GunType_SR_CritDamage,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.032222,Part_Ring_GunType_SR_CritDamage,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.032222,Part_Ring_GunType_SR_CritDamage,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SR_MagazineSize,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SR_MagazineSize,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SR_MagazineSize,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SR_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SR_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,MINOR,2,3,0.017222,Part_Ring_GunType_SR_Reload,,
Fingertip Pulse Oximeter,Named Ring,Balance_R_LowHealth,UNIQUE,1,1,1,Part_Ring_Unique_LowHealth,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,RARITY,1,1,1,Part_Ring_03_Rare,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MAJOR,1,1,1,Part_Ring_Insight,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritChance,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritChance,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritChance,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.03125,Part_Ring_Minor_Companion_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.010417,Part_Ring_Minor_Companion_Health,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.010417,Part_Ring_Minor_Companion_Health,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.010417,Part_Ring_Minor_Companion_Health,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.083333,Part_Ring_Minor_DarkMagicMaxLeech,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.083333,Part_Ring_Minor_DarkMagicMaxLeech,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.083333,Part_Ring_Minor_DarkMagicMaxLeech,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritChance,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritChance,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritChance,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.083333,Part_Ring_Minor_Melee_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Cooldown,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Cooldown,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Cooldown,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Duration,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Duration,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_Duration,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritChance,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritChance,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritChance,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.041667,Part_Ring_Minor_Skill_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Radius,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Radius,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Radius,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Crit,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Crit,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.055556,Part_Ring_Minor_Spell_Crit,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_AR_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_AR_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_AR_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_AR_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_AR_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_AR_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_AR_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_AR_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_AR_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_PS_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_PS_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_PS_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_PS_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_PS_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_PS_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_PS_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_PS_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_PS_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_SG_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_SG_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_SG_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SG_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SG_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SG_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SG_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SG_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SG_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_SMG_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_SMG_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_SMG_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SMG_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SMG_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SMG_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SMG_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SMG_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SMG_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_SR_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_SR_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.032222,Part_Ring_GunType_SR_CritDamage,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SR_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SR_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SR_MagazineSize,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SR_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SR_Reload,,
Insight Ring,Named Ring,Balance_Rings_InsightRing,MINOR,2,2,0.017222,Part_Ring_GunType_SR_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,RARITY,1,1,1,Part_Ring_05_Legendary,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MAJOR,1,1,1,Part_Ring_Major_Damage_Companion,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MAJOR,1,1,1,Part_Ring_Major_Damage_Melee,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MAJOR,1,1,1,Part_Ring_Major_Damage_Skill,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MAJOR,1,1,1,Part_Ring_Major_Damage_Spell,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MAJOR,1,1,1,Part_Ring_Major_Damage_Gun,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Companion_CritChance,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Companion_CritChance,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Companion_CritChance,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Companion_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Companion_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Companion_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Companion_Health,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Companion_Health,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Companion_Health,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_DarkMagicMaxLeech,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_DarkMagicMaxLeech,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_DarkMagicMaxLeech,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Melee_CritChance,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Melee_CritChance,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Melee_CritChance,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Melee_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Melee_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Melee_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Skill_Cooldown,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Skill_Cooldown,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Skill_Cooldown,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Skill_Duration,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Skill_Duration,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Skill_Duration,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Skill_CritChance,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Skill_CritChance,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Skill_CritChance,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Skill_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Skill_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Skill_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Spell_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Spell_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Spell_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Spell_Radius,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Spell_Radius,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Spell_Radius,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Spell_Crit,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Spell_Crit,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_Minor_Spell_Crit,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_AR_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_AR_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_AR_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_AR_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_AR_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_AR_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_AR_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_AR_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_AR_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_PS_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_PS_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_PS_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_PS_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_PS_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_PS_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_PS_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_PS_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_PS_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SG_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SG_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SG_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SG_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SG_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SG_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SG_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SG_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SG_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SMG_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SMG_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SMG_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SMG_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SMG_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SMG_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SMG_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SMG_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SMG_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SR_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SR_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SR_CritDamage,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SR_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SR_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SR_MagazineSize,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SR_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SR_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,MINOR,2,3,n/a,Part_Ring_GunType_SR_Reload,,
Lethal Catch,Named Ring,Balance_Ring_LethalCatch,UNIQUE,1,1,1,Part_Ring_Unique_LethalCatch,,
Mood Ring,Named Ring,Balance_R_LowShield,RARITY,1,1,1,Part_Ring_05_Legendary,,
