Manufacturer/Name,Gun Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_PS_COV_Barrel_02_B,,"Part_PS_COV_Barrel_01, Part_PS_COV_Barrel_03, Part_PS_COV_Barrel_04"
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_PS_COV_Barrel_02_C,,"Part_PS_COV_Barrel_01, Part_PS_COV_Barrel_03, Part_PS_COV_Barrel_04"
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_PS_COV_Barrel_03_A,,"Part_PS_COV_Barrel_01, Part_PS_COV_Barrel_02, Part_PS_COV_Barrel_04"
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_PS_COV_Barrel_03_B,,"Part_PS_COV_Barrel_01, Part_PS_COV_Barrel_02, Part_PS_COV_Barrel_04"
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_PS_COV_Barrel_03_C,,"Part_PS_COV_Barrel_01, Part_PS_COV_Barrel_02, Part_PS_COV_Barrel_04"
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_PS_COV_Barrel_04_A,,"Part_PS_COV_Barrel_01, Part_PS_COV_Barrel_02, Part_PS_COV_Barrel_03"
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_PS_COV_Barrel_04_B,,"Part_PS_COV_Barrel_01, Part_PS_COV_Barrel_02, Part_PS_COV_Barrel_03"
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,BARREL ACCESSORY,2,3,1,Part_PS_COV_Barrel_04_C,,"Part_PS_COV_Barrel_01, Part_PS_COV_Barrel_02, Part_PS_COV_Barrel_03"
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,STARTER,1,1,1,Part_PS_COV_Starter_01,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,STARTER,1,1,1,Part_PS_COV_Starter_02,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,STARTER,1,1,1,Part_PS_COV_Starter_03,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,ACCESSORY,1,1,1,Part_PS_COV_Accessory_01,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,ACCESSORY,1,1,1,Part_PS_COV_Accessory_02,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,ACCESSORY,1,1,1,Part_PS_COV_Accessory_03,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,ACCESSORY,1,1,1,Part_PS_COV_Accessory_04,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,ACCESSORY,1,1,1,Part_PS_COV_Accessory_05,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,GRIP,1,1,1,Part_PS_COV_Grip_01,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,GRIP,1,1,1,Part_PS_COV_Grip_02,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,GRIP,1,1,1,Part_PS_COV_Grip_03,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,STOCK,1,1,0.8,None,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,STOCK,1,1,1,Part_PS_COV_Stock_01,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,STOCK,1,1,1,Part_PS_COV_Stock_02,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,SCOPE,1,1,0.75,Part_PS_COV_Scope_01,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,SCOPE,1,1,1,Part_PS_COV_Scope_02,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,SCOPE,1,1,1,Part_PS_COV_Scope_03,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,SCOPE,1,1,1,Part_PS_COV_Scope_04,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,ELEMENTAL,1,1,1.8,None,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,ELEMENTAL,1,1,0.25,Part_PS_COV_Ele_Fire,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,ELEMENTAL,1,1,0.25,Part_PS_COV_Ele_Poison,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,ELEMENTAL,1,1,0.25,Part_PS_COV_Ele_Shock,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,ELEMENTAL,1,1,0.25,Part_PS_COV_Ele_DarkMagic,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,ELEMENTAL,1,1,0.25,Part_PS_COV_Ele_Cryo,,
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,PINCUSHION,1,1,1,Part_PS_COV_PincushionType_01,,"Part_PS_COV_Barrel_01, Part_PS_COV_Barrel_02, Part_PS_COV_Barrel_03"
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,PINCUSHION,1,1,0.6,Part_PS_COV_PincushionType_02,,"Part_PS_COV_Barrel_01, Part_PS_COV_Barrel_02, Part_PS_COV_Barrel_03"
Skuldugger,Pistols,04/Very Rare,Balance_PS_COV_04_VeryRare,MATERIAL,1,1,1,Part_PS_COV_Material_04_VeryRare,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BODY,1,1,1,Part_AR_VLA_Body,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BODY ACCESSORY,0,1,1,Part_AR_VLA_Body_A,Part_AR_VLA_Body,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BODY ACCESSORY,0,1,0.25,Part_AR_VLA_Body_D,Part_AR_VLA_Body,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BODY ACCESSORY,0,1,1,Part_AR_VLA_Body_C,Part_AR_VLA_Body,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL,1,1,1,Part_AR_VLA_Barrel_01,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL,1,1,1,Part_AR_VLA_Barrel_02,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL,1,1,1,Part_AR_VLA_Barrel_03,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL,1,1,1,Part_AR_VLA_Barrel_04,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL,1,1,3,Part_AR_VLA_Barrel_05,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_01_A,,"Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_01_B,,"Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_01_C,,"Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_02_A,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_02_B,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_02_C,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_03_A,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_03_B,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_03_C,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_04_A,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_05"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_04_B,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_05"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_04_C,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_05"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_05_A,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_05_B,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,BARREL ACCESSORY,0,1,1,Part_AR_VLA_Barrel_05_C,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,UNDERBARREL TYPE,1,1,1,Part_AR_VLA_Underbarrel_01,,Part_AR_VLA_Barrel_05
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,UNDERBARREL TYPE,1,1,1,Part_AR_VLA_Underbarrel_02,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,UNDERBARREL TYPE,1,1,1,Part_AR_VLA_Underbarrel_03,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,GRIP,1,1,0.5,Part_AR_VLA_Grip_01,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,GRIP,1,1,0.5,Part_AR_VLA_Grip_02,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,GRIP,1,1,0.5,Part_AR_VLA_Grip_03,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,GRIP,1,1,1,Part_AR_VLA_Grip_04,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,GRIP,1,1,1.25,Part_AR_VLA_Grip_05,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,GRIP,1,1,1,Part_AR_VLA_Grip_06,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,FOREGRIP,1,1,0.75,Part_AR_VLA_Foregrip_01,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,FOREGRIP,1,1,1,Part_AR_VLA_Foregrip_02,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,FOREGRIP,1,1,0.4,Part_AR_VLA_Foregrip_03,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,MAGAZINE,1,1,1,Part_AR_VLA_Magazine_01,,Part_AR_VLA_Barrel_05
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,MAGAZINE,1,1,0.45,Part_AR_VLA_Magazine_02,,Part_AR_VLA_Barrel_05
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,MAGAZINE,1,1,0.8,Part_AR_VLA_Magazine_03,,Part_AR_VLA_Barrel_05
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,MAGAZINE,1,1,1,Part_AR_VLA_Magazine_04_A,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,MAGAZINE,1,1,1,Part_AR_VLA_Magazine_04_B,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,MAGAZINE,1,1,1,Part_AR_VLA_Magazine_04_C,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,RAIL,1,1,0.25,Part_AR_VLA_Rail_01,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,RAIL,1,1,0.25,Part_AR_VLA_Rail_02,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,RAIL,1,1,1,Part_AR_VLA_Rail_03,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,SCOPE,1,1,1,Part_AR_VLA_Scope_01,"Part_AR_VLA_Rail_01, Part_AR_VLA_Rail_02",
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,SCOPE,1,1,1,Part_AR_VLA_Scope_02,"Part_AR_VLA_Rail_01, Part_AR_VLA_Rail_02",
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,SCOPE,1,1,1,Part_AR_VLA_Scope_03,"Part_AR_VLA_Rail_01, Part_AR_VLA_Rail_02",
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,ELEMENTAL,1,1,0.1,Part_AR_VLA_Ele_Poison,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,ELEMENTAL,1,1,0.1,Part_AR_VLA_Ele_Cryo,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,ELEMENTAL,1,1,0.1,Part_AR_VLA_Ele_Fire,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,ELEMENTAL,1,1,0.1,Part_AR_VLA_Ele_Shock,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,ELEMENTAL,1,1,0.1,Part_AR_VLA_Ele_DarkMagic,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,ELEMENTAL,1,1,5,None,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,MATERIAL,1,1,1,Part_AR_VLA_Material_01_Common,,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,FRONT SIGHT,1,1,1,Part_AR_VLA_Barrel_01_FrontSight,Part_AR_VLA_Barrel_01_C,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,FRONT SIGHT 2,1,1,1,Part_AR_VLA_Barrel_01_FrontSight2,Part_AR_VLA_Barrel_01_FrontSight,
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,PINCUSHION,1,1,1,Part_VLA_AR_PincushionType_01,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,PINCUSHION,1,1,0.6,Part_VLA_AR_PincushionType_02,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,01/Common,Balance_AR_VLA_01_Common,FRONT SIGHT 3,1,1,1,Part_AR_VLA_Barrel_01_A_FS,Part_AR_VLA_Barrel_01_FrontSight2,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BODY,1,1,1,Part_AR_VLA_Body,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BODY ACCESSORY,1,2,1,Part_AR_VLA_Body_A,Part_AR_VLA_Body,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BODY ACCESSORY,1,2,0.5,Part_AR_VLA_Body_D,Part_AR_VLA_Body,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BODY ACCESSORY,1,2,1,Part_AR_VLA_Body_C,Part_AR_VLA_Body,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL,1,1,1,Part_AR_VLA_Barrel_01,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL,1,1,1,Part_AR_VLA_Barrel_02,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL,1,1,1,Part_AR_VLA_Barrel_03,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL,1,1,1,Part_AR_VLA_Barrel_04,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL,1,1,3,Part_AR_VLA_Barrel_05,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_01_A,,"Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_01_B,,"Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_01_C,,"Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_02_A,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_02_B,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_02_C,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_03_A,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_03_B,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_03_C,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_04, Part_AR_VLA_Barrel_05"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_04_A,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_05"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_04_B,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_05"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_04_C,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_05"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_05_A,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_05_B,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,BARREL ACCESSORY,1,1,1,Part_AR_VLA_Barrel_05_C,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,UNDERBARREL TYPE,1,1,1,Part_AR_VLA_Underbarrel_01,,Part_AR_VLA_Barrel_05
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,UNDERBARREL TYPE,1,1,1,Part_AR_VLA_Underbarrel_02,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,UNDERBARREL TYPE,1,1,1,Part_AR_VLA_Underbarrel_03,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,UNDERBARREL TYPE 2,0,1,2,None,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,UNDERBARREL TYPE 2,0,1,1,Part_AR_VLA_Underbarrel_02_A,"Part_AR_VLA_Underbarrel_02, Part_AR_VLA_Underbarrel_Bread",
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,UNDERBARREL TYPE 2,0,1,1,Part_AR_VLA_Underbarrel_03_A,Part_AR_VLA_Underbarrel_03,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,GRIP,1,1,0.8,Part_AR_VLA_Grip_01,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,GRIP,1,1,1,Part_AR_VLA_Grip_02,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,GRIP,1,1,0.5,Part_AR_VLA_Grip_03,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,GRIP,1,1,1,Part_AR_VLA_Grip_04,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,GRIP,1,1,1,Part_AR_VLA_Grip_05,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,GRIP,1,1,1,Part_AR_VLA_Grip_06,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,GRIP ACCESSORY,0,1,1,Part_AR_VLA_Grip_03_A,Part_AR_VLA_Grip_03,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,GRIP ACCESSORY,0,1,1,Part_AR_VLA_Grip_03_B,Part_AR_VLA_Grip_03,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,FOREGRIP,1,1,1,Part_AR_VLA_Foregrip_01,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,FOREGRIP,1,1,1,Part_AR_VLA_Foregrip_02,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,FOREGRIP,1,1,0.65,Part_AR_VLA_Foregrip_03,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,MAGAZINE,1,1,1,Part_AR_VLA_Magazine_01,,Part_AR_VLA_Barrel_05
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,MAGAZINE,1,1,0.8,Part_AR_VLA_Magazine_02,,Part_AR_VLA_Barrel_05
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,MAGAZINE,1,1,1,Part_AR_VLA_Magazine_03,,Part_AR_VLA_Barrel_05
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,MAGAZINE,1,1,1,Part_AR_VLA_Magazine_04_A,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,MAGAZINE,1,1,1,Part_AR_VLA_Magazine_04_B,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,MAGAZINE,1,1,1,Part_AR_VLA_Magazine_04_C,,"Part_AR_VLA_Barrel_01, Part_AR_VLA_Barrel_02, Part_AR_VLA_Barrel_03, Part_AR_VLA_Barrel_04"
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,RAIL,1,1,0.5,Part_AR_VLA_Rail_01,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,RAIL,1,1,0.5,Part_AR_VLA_Rail_02,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,RAIL,1,1,1,Part_AR_VLA_Rail_03,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,SCOPE,1,1,1,Part_AR_VLA_Scope_01,"Part_AR_VLA_Rail_01, Part_AR_VLA_Rail_02",
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,SCOPE,1,1,1,Part_AR_VLA_Scope_02,"Part_AR_VLA_Rail_01, Part_AR_VLA_Rail_02",
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,SCOPE,1,1,1,Part_AR_VLA_Scope_03,"Part_AR_VLA_Rail_01, Part_AR_VLA_Rail_02",
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,ELEMENTAL,1,1,0.1,Part_AR_VLA_Ele_Poison,,
Stoker,ARs,02/Uncommon,Balance_AR_VLA_02_UnCommon,ELEMENTAL,1,1,0.1,Part_AR_VLA_Ele_Cryo,,
