Type/Name,Melee Type,Rarity,Balance,Category,Min Parts,Max Parts,Weight,Part,Dependencies,Excluders
Generic,Sword (2H),01/Common,Balance_M_Sword2H_01_Common,MATERIAL,1,1,1,Part_2HSword_Material_01_Common,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,BLADE,1,1,1,Part_M_Sword2H_Blade_01,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,BLADE,1,1,1,Part_M_Sword2H_Blade_02,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,BLADE,1,1,1,Part_M_Sword2H_Blade_03,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,ELEMENTAL,1,1,0.1,Part_M_Sword2H_Ele_Cryo,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,ELEMENTAL,1,1,0.1,Part_M_Sword2H_Ele_Shock,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,ELEMENTAL,1,1,0.1,Part_M_Sword2H_Ele_Poison,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,ELEMENTAL,1,1,0.1,Part_M_Sword2H_Ele_Fire,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,ELEMENTAL,1,1,0.1,Part_M_Sword2H_Ele_Dark,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,ELEMENTAL,1,1,3,Part_M_Sword2H_Ele_None,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,BLADE MOD,0,1,1,Part_M_Sword2H_Blade_01_A,,"Part_M_Sword2H_Blade_02, Part_M_Sword2H_Blade_03"
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,BLADE MOD,0,1,1,Part_M_Sword2H_Blade_01_B,,"Part_M_Sword2H_Blade_02, Part_M_Sword2H_Blade_03"
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,BLADE MOD,0,1,1,Part_M_Sword2H_Blade_02_A,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_03"
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,BLADE MOD,0,1,1,Part_M_Sword2H_Blade_02_B,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_03"
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,BLADE MOD,0,1,1,Part_M_Sword2H_Blade_03_A,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_02"
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,BLADE MOD,0,1,1,Part_M_Sword2H_Blade_03_B,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_02"
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,HILT,1,1,1,Part_M_Sword2H_Hilt_01,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,HILT,1,1,1,Part_M_Sword2H_Hilt_02,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,HILT,1,1,1,Part_M_Sword2H_Hilt_03,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_01,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_02,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_03,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_04,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_05,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_06,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_07,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_08,"Part_M_Sword2H_Ele_Cryo, Part_M_Sword2H_Ele_Dark, Part_M_Sword2H_Ele_Fire, Part_M_Sword2H_Ele_Poison, Part_M_Sword2H_Ele_Shock",
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,RARITY,1,1,1,Part_M_Sword2H_02_Uncommon,,
Generic,Sword (2H),02/Uncommon,Balance_M_Sword2H_02_Uncommon,MATERIAL,1,1,1,Part_2HSword_Material_02_UnCommon,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,BLADE,1,1,1,Part_M_Sword2H_Blade_01,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,BLADE,1,1,1,Part_M_Sword2H_Blade_02,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,BLADE,1,1,1,Part_M_Sword2H_Blade_03,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,ELEMENTAL,1,1,0.15,Part_M_Sword2H_Ele_Cryo,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,ELEMENTAL,1,1,0.15,Part_M_Sword2H_Ele_Shock,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,ELEMENTAL,1,1,0.15,Part_M_Sword2H_Ele_Poison,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,ELEMENTAL,1,1,0.15,Part_M_Sword2H_Ele_Fire,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,ELEMENTAL,1,1,0.15,Part_M_Sword2H_Ele_Dark,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,ELEMENTAL,1,1,2.5,Part_M_Sword2H_Ele_None,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,BLADE MOD,1,1,1,Part_M_Sword2H_Blade_01_A,,"Part_M_Sword2H_Blade_02, Part_M_Sword2H_Blade_03"
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,BLADE MOD,1,1,1,Part_M_Sword2H_Blade_01_B,,"Part_M_Sword2H_Blade_02, Part_M_Sword2H_Blade_03"
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,BLADE MOD,1,1,1,Part_M_Sword2H_Blade_02_A,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_03"
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,BLADE MOD,1,1,1,Part_M_Sword2H_Blade_02_B,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_03"
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,BLADE MOD,1,1,1,Part_M_Sword2H_Blade_03_A,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_02"
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,BLADE MOD,1,1,1,Part_M_Sword2H_Blade_03_B,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_02"
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,HILT,1,1,1,Part_M_Sword2H_Hilt_01,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,HILT,1,1,1,Part_M_Sword2H_Hilt_02,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,HILT,1,1,1,Part_M_Sword2H_Hilt_03,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_01,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_02,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_03,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_04,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_05,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_06,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_07,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_08,"Part_M_Sword2H_Ele_Cryo, Part_M_Sword2H_Ele_Dark, Part_M_Sword2H_Ele_Fire, Part_M_Sword2H_Ele_Poison, Part_M_Sword2H_Ele_Shock",
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,RARITY,1,1,1,Part_M_Sword2H_03_Rare,,
Generic,Sword (2H),03/Rare,Balance_M_Sword2H_03_Rare,MATERIAL,1,1,1,Part_2HSword_Material_03_Rare,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,BLADE,1,1,1,Part_M_Sword2H_Blade_01,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,BLADE,1,1,1,Part_M_Sword2H_Blade_02,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,BLADE,1,1,1,Part_M_Sword2H_Blade_03,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,ELEMENTAL,1,1,0.25,Part_M_Sword2H_Ele_Cryo,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,ELEMENTAL,1,1,0.25,Part_M_Sword2H_Ele_Shock,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,ELEMENTAL,1,1,0.25,Part_M_Sword2H_Ele_Poison,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,ELEMENTAL,1,1,0.25,Part_M_Sword2H_Ele_Fire,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,ELEMENTAL,1,1,0.25,Part_M_Sword2H_Ele_Dark,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,ELEMENTAL,1,1,1.8,Part_M_Sword2H_Ele_None,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,BLADE MOD,1,2,1,Part_M_Sword2H_Blade_01_A,,"Part_M_Sword2H_Blade_02, Part_M_Sword2H_Blade_03"
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,BLADE MOD,1,2,1,Part_M_Sword2H_Blade_01_B,,"Part_M_Sword2H_Blade_02, Part_M_Sword2H_Blade_03"
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,BLADE MOD,1,2,1,Part_M_Sword2H_Blade_02_A,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_03"
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,BLADE MOD,1,2,1,Part_M_Sword2H_Blade_02_B,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_03"
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,BLADE MOD,1,2,1,Part_M_Sword2H_Blade_03_A,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_02"
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,BLADE MOD,1,2,1,Part_M_Sword2H_Blade_03_B,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_02"
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,HILT,1,1,1,Part_M_Sword2H_Hilt_01,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,HILT,1,1,1,Part_M_Sword2H_Hilt_02,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,HILT,1,1,1,Part_M_Sword2H_Hilt_03,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_01,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_02,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_03,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_04,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_05,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_06,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_07,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_08,"Part_M_Sword2H_Ele_Cryo, Part_M_Sword2H_Ele_Dark, Part_M_Sword2H_Ele_Fire, Part_M_Sword2H_Ele_Poison, Part_M_Sword2H_Ele_Shock",
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,RARITY,1,1,1,Part_M_Sword2H_04_VeryRare,,
Generic,Sword (2H),04/Very Rare,Balance_M_Sword2H_04_VeryRare,MATERIAL,1,1,1,Part_2HSword_Material_04_VeryRare,,
Banshee Claw,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw,BANSHEE CLAW,1,1,1,Part_M_Sword2H_Blade_BansheeClaw,,
Banshee Claw,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw,ELEMENTAL,0,1,1,Part_M_Sword2H_Ele_Dark,,
Banshee Claw,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw,BLADE MOD,1,1,1,Part_M_Sword2H_Blade_BansheeClaw_A,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_02"
Banshee Claw,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw,BLADE MOD,1,1,1,Part_M_Sword2H_Blade_BansheeClaw_B,,"Part_M_Sword2H_Blade_01, Part_M_Sword2H_Blade_02"
Banshee Claw,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw,HILT,1,1,1,Part_M_Sword2H_Hilt_01,,
Banshee Claw,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw,HILT,1,1,1,Part_M_Sword2H_Hilt_02,,
Banshee Claw,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw,HILT,1,1,1,Part_M_Sword2H_Hilt_03,,
Banshee Claw,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw,HILT MOD,1,1,0.333,Part_M_Sword2H_HiltMod_C_01,,
Banshee Claw,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw,HILT MOD,1,1,0.333,Part_M_Sword2H_HiltMod_C_02,,
Banshee Claw,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw,HILT MOD,1,1,0.333,Part_M_Sword2H_HiltMod_C_03,,
Banshee Claw,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw,RARITY,1,1,1,Part_M_Sword2H_03_Rare,,
Banshee Claw,Sword (2H),Named Melee,Balance_M_Sword2H_BansheeClaw,MATERIAL,1,1,1,Part_2HSword_Material_04_VeryRare,,
Body Spray,Axe,Named Melee,Balance_M_Axe_BodySpray,BODY SPRAY,1,1,1,Part_M_Axe_Blade_BodySpray,,
Body Spray,Axe,Named Melee,Balance_M_Axe_BodySpray,BLADE MOD,3,3,1,Part_M_Axe_Blade_02_A,,"Part_M_Axe_Blade_01, Part_M_Axe_Blade_03"
Body Spray,Axe,Named Melee,Balance_M_Axe_BodySpray,BLADE MOD,3,3,1,Part_M_Axe_Blade_01_B,,"Part_M_Axe_Blade_02, Part_M_Axe_Blade_03"
Body Spray,Axe,Named Melee,Balance_M_Axe_BodySpray,HILT,1,1,1,Part_M_Axe_Hilt_02,,
Body Spray,Axe,Named Melee,Balance_M_Axe_BodySpray,HILT MOD,1,1,1,Part_M_Axe_HiltMod_05_Mission,,
Body Spray,Axe,Named Melee,Balance_M_Axe_BodySpray,RARITY,1,1,1,Part_M_Axe_03_Rare,,
Broadsword (intro mission),Sword,Named Melee,Balance_M_Sword_IntroMission,BLADE,1,1,1,Part_M_Sword_Blade_01,,
Broadsword (intro mission),Sword,Named Melee,Balance_M_Sword_IntroMission,HILT,1,1,1,Part_M_Sword_Hilt_01,,
Broadsword (intro mission),Sword,Named Melee,Balance_M_Sword_IntroMission,HILT MOD,1,1,1,Part_M_Sword_HiltMod_C_01,,
Broadsword (intro mission),Sword,Named Melee,Balance_M_Sword_IntroMission,RARITY,1,1,1,Part_M_Sword_01_Common,,
Diamondguard Sword,Sword,Named Melee,Balance_M_Sword_DiamondGuard,DIAMONDGUARD,1,1,1,Part_M_Sword_DiamondGuard,,
Diamondguard Sword,Sword,Named Melee,Balance_M_Sword_DiamondGuard,BLADE MOD,1,2,1,Part_M_Sword_DiamondGuard_A,,"Part_M_Sword_Blade_01, Part_M_Sword_Blade_02"
Diamondguard Sword,Sword,Named Melee,Balance_M_Sword_DiamondGuard,BLADE MOD,1,2,1,Part_M_Sword_DiamondGuard_B,,"Part_M_Sword_Blade_01, Part_M_Sword_Blade_02"
Diamondguard Sword,Sword,Named Melee,Balance_M_Sword_DiamondGuard,HILT,1,1,1,Part_M_Sword_Hilt_01,,
Diamondguard Sword,Sword,Named Melee,Balance_M_Sword_DiamondGuard,HILT,1,1,1,Part_M_Sword_Hilt_02,,
Diamondguard Sword,Sword,Named Melee,Balance_M_Sword_DiamondGuard,HILT,1,1,1,Part_M_Sword_Hilt_03,"Part_M_Sword_Ele_Cryo, Part_M_Sword_Ele_Dark, Part_M_Sword_Ele_Fire, Part_M_Sword_Ele_Poison, Part_M_Sword_Ele_Shock",
Diamondguard Sword,Sword,Named Melee,Balance_M_Sword_DiamondGuard,HILT MOD,1,1,1,Part_M_Sword_HiltMod_DiamondGuard,,
Diamondguard Sword,Sword,Named Melee,Balance_M_Sword_DiamondGuard,RARITY,1,1,1,Part_M_Sword_05_Legendary,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,FATEBREAKER,1,1,1,Part_M_Sword2H_Blade_Dragonlord,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,ELEMENTAL,0,1,1,Part_M_Sword2H_Ele_Cryo,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,ELEMENTAL,0,1,1,Part_M_Sword2H_Ele_Shock,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,ELEMENTAL,0,1,1,Part_M_Sword2H_Ele_Poison,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,ELEMENTAL,0,1,1,Part_M_Sword2H_Ele_Fire,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,ELEMENTAL,0,1,1,Part_M_Sword2H_Ele_Dark,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,BLADE MOD,1,2,1,Part_M_Sword2H_Blade_01_A,,"Part_M_Sword2H_Blade_02, Part_M_Sword2H_Blade_03"
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,BLADE MOD,1,2,1,Part_M_Sword2H_Blade_01_B,,"Part_M_Sword2H_Blade_02, Part_M_Sword2H_Blade_03"
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,HILT,1,1,1,Part_M_Sword2H_Hilt_01,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,HILT,1,1,1,Part_M_Sword2H_Hilt_02,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,HILT,1,1,1,Part_M_Sword2H_Hilt_03,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_01,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_02,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_03,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_04,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_05,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_06,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_07,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,HILT MOD,1,1,1,Part_M_Sword2H_HiltMod_08,"Part_M_Sword2H_Ele_Cryo, Part_M_Sword2H_Ele_Dark, Part_M_Sword2H_Ele_Fire, Part_M_Sword2H_Ele_Poison, Part_M_Sword2H_Ele_Shock",
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,RARITY,1,1,1,Part_M_Sword2H_05_Legendary,,
Fatebreaker,Sword (2H),Named Melee,Balance_M_Sword2H_Dragonlord,MATERIAL,1,1,1,Part_2HSword_Material_04_VeryRare,,
Frostbite,Axe,Named Melee,Balance_M_Axe_SmithCharade_Reward,FROSTBITE,1,1,1,Part_M_Axe_SmithCharade_Reward,,
Frostbite,Axe,Named Melee,Balance_M_Axe_SmithCharade_Reward,ELEMENTAL,1,1,1,Part_M_Axe_Ele_Cryo,,
Frostbite,Axe,Named Melee,Balance_M_Axe_SmithCharade_Reward,BLADE MOD,2,2,1,Part_M_Axe_Blade_03_A,,"Part_M_Axe_Blade_01, Part_M_Axe_Blade_02"
Frostbite,Axe,Named Melee,Balance_M_Axe_SmithCharade_Reward,BLADE MOD,2,2,1,Part_M_Axe_Blade_03_B,,"Part_M_Axe_Blade_01, Part_M_Axe_Blade_02"
Frostbite,Axe,Named Melee,Balance_M_Axe_SmithCharade_Reward,HILT,1,1,1,Part_M_Axe_Hilt_01,,
Frostbite,Axe,Named Melee,Balance_M_Axe_SmithCharade_Reward,HILT MOD,1,1,1,Part_M_Axe_HiltMod_04_Mission,,
Frostbite,Axe,Named Melee,Balance_M_Axe_SmithCharade_Reward,RARITY,1,1,1,Part_M_Axe_03_Rare,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,FRYING PAN,1,1,1,Part_M_Blunt_FryingPan,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Dark,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Cryo,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Fire,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Shock,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,ELEMENTAL,0,1,1,Part_M_Blunt_Ele_Poison,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HEAD MOD,1,2,1,Part_M_Blunt_Blade_01_A,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_02, Part_M_Blunt_Blade_03"
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HEAD MOD,1,2,1,Part_M_Blunt_Blade_01_B,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_02, Part_M_Blunt_Blade_03"
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HEAD MOD,1,2,1,Part_M_Blunt_Blade_02_B,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_03"
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HEAD MOD,1,2,1,Part_M_Blunt_Blade_02_A,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_03"
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HEAD MOD,1,2,1,Part_M_Blunt_Blade_03_A,,"Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_02"
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HEAD MOD,1,2,1,Part_M_Blunt_Blade_03_B,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock","Part_M_Blunt_Blade_01, Part_M_Blunt_Blade_02"
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HILT,1,1,1,Part_M_Blunt_Hilt_01,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HILT,1,1,1,Part_M_Blunt_Hilt_02,"Part_M_Blunt_Ele_Cryo, Part_M_Blunt_Ele_Dark, Part_M_Blunt_Ele_Fire, Part_M_Blunt_Ele_Poison, Part_M_Blunt_Ele_Shock",
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HILT,1,1,1,Part_M_Blunt_Hilt_03,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_01,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_02,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_03,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_04,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_05,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_06,,
Frying Pan,Blunt,Named Melee,Balance_M_Blunt_FryingPan,HILT MOD,1,1,1,Part_M_Blunt_HiltMod_07,,
